"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000255330",1.190547,-1.479502,1.834829,-0.806343,0.4200451,0.5343317,"SOGA3","387104","SOGA family member 3"
"ENSG00000162959",47.59111,0.2113241,0.2622704,0.8057491,0.4203875,0.534721,"MEMO1","51072","mediator of cell motility 1"
"ENSG00000186648",0.782117,-1.824522,2.265547,-0.8053339,0.420627,0.5349707,"CARMIL3","90668","capping protein regulator and myosin 1 linker 3"
"ENSG00000164574",4621.145,0.03834557,0.0476211,0.8052222,0.4206915,0.5349707,"GALNT10","55568","polypeptide N-acetylgalactosaminyltransferase 10"
"ENSG00000149970",8.558443,-0.515326,0.6399822,-0.8052194,0.4206931,0.5349707,"CNKSR2","22866","connector enhancer of kinase suppressor of Ras 2"
"ENSG00000079263",28.26627,0.2774559,0.3447484,0.8048067,0.4209312,0.5352272,"SP140","11262","SP140 nuclear body protein"
"ENSG00000170482",4.859813,0.6505198,0.8084549,0.8046457,0.4210241,0.535299,"SLC23A1","9963","solute carrier family 23 member 1"
"ENSG00000158423",1.844039,-1.078957,1.341893,-0.8040557,0.4213648,0.5356858,"RIBC1","158787","RIB43A domain with coiled-coils 1"
"ENSG00000100276",0.887183,3.178062,3.953939,0.803771,0.4215292,0.5358484,"RASL10A","10633","RAS like family 10 member A"
"ENSG00000026036",12.7629,0.4156218,0.5172026,0.8035956,0.4216306,0.535894,"RTEL1-TNFRSF6B","100533107","RTEL1-TNFRSF6B readthrough (NMD candidate)"
"ENSG00000213139",5.608556,-0.601163,0.748158,-0.8035242,0.4216718,0.535894,"CRYGS","1427","crystallin gamma S"
"ENSG00000126768",367.3622,0.0809147,0.1007034,0.8034954,0.4216884,0.535894,"TIMM17B","10245","translocase of inner mitochondrial membrane 17B"
"ENSG00000184432",6238.757,-0.03330163,0.04144796,-0.8034564,0.421711,0.535894,"COPB2","9276","COPI coat complex subunit beta 2"
"ENSG00000133773",266.2755,-0.09316385,0.1160271,-0.8029487,0.4220044,0.5362204,"CCDC59","29080","coiled-coil domain containing 59"
"ENSG00000157212",170.6636,0.1186755,0.1478259,0.802806,0.4220869,0.5362789,"PAXIP1","22976","PAX interacting protein 1"
"ENSG00000109756",1290.745,0.05222077,0.06505753,0.802686,0.4221562,0.5363206,"RAPGEF2","9693","Rap guanine nucleotide exchange factor 2"
"ENSG00000154252",0.7927055,1.695969,2.11368,0.8023771,0.4223349,0.5364084,"GAL3ST2","64090","galactose-3-O-sulfotransferase 2"
"ENSG00000137142",0.7927055,1.695969,2.11368,0.8023771,0.4223349,0.5364084,"IGFBPL1","347252","insulin like growth factor binding protein like 1"
"ENSG00000183246",0.7927055,1.695969,2.11368,0.8023771,0.4223349,0.5364084,"RIMBP3C","150221","RIMS binding protein 3C"
"ENSG00000183496",283.6547,0.09996237,0.1246868,0.8017079,0.422722,0.5368536,"MEX3B","84206","mex-3 RNA binding family member B"
"ENSG00000234545",201.8405,-0.1029741,0.1284649,-0.8015733,0.4227998,0.5369061,"FAM133B","257415","family with sequence similarity 133 member B"
"ENSG00000065485",717.8021,0.06019364,0.07510386,0.801472,0.4228585,0.5369341,"PDIA5","10954","protein disulfide isomerase family A member 5"
"ENSG00000117528",992.1754,0.05365603,0.06695765,0.8013428,0.4229332,0.5369826,"ABCD3","5825","ATP binding cassette subfamily D member 3"
"ENSG00000150667",11.2685,0.4231429,0.5281802,0.8011336,0.4230543,0.5370899,"FSIP1","161835","fibrous sheath interacting protein 1"
"ENSG00000008128",12.85973,0.4035933,0.50391,0.8009234,0.423176,0.537198,"CDK11A","728642","cyclin dependent kinase 11A"
"ENSG00000188738",1.265897,1.350646,1.686672,0.800776,0.4232614,0.5372599,"FSIP2","401024","fibrous sheath interacting protein 2"
"ENSG00000112592",206.3528,0.1012387,0.1265757,0.7998272,0.4238109,0.537911,"TBP","6908","TATA-box binding protein"
"ENSG00000149016",103.3277,0.1443853,0.1805545,0.7996768,0.4238981,0.5379752,"TUT1","64852","terminal uridylyl transferase 1, U6 snRNA-specific"
"ENSG00000151445",394.1314,-0.0746596,0.09350425,-0.7984621,0.4246024,0.5388225,"VIPAS39","63894","VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog"
"ENSG00000066926",423.0702,-0.07746607,0.09710271,-0.7977746,0.4250013,0.5392822,"FECH","2235","ferrochelatase"
"ENSG00000100813",2531.588,0.03827957,0.04800681,0.797378,0.4252315,0.5395276,"ACIN1","22985","apoptotic chromatin condensation inducer 1"
"ENSG00000080561",31.79702,0.2589514,0.3247875,0.7972949,0.4252798,0.5395423,"MID2","11043","midline 2"
"ENSG00000196408",1.555102,1.201343,1.507051,0.7971483,0.4253649,0.5396037,"NOXO1","124056","NADPH oxidase organizer 1"
"ENSG00000126249",30.02585,-0.2677829,0.3360722,-0.7968016,0.4255663,0.5398125,"PDCD2L","84306","programmed cell death 2 like"
"ENSG00000216588",4.14924,-0.6991169,0.8780723,-0.7961951,0.4259186,0.5402128,"IGSF23","147710","immunoglobulin superfamily member 23"
"ENSG00000134627",6.845906,-0.5349352,0.6723835,-0.7955805,0.4262759,0.5406193,"PIWIL4","143689","piwi like RNA-mediated gene silencing 4"
"ENSG00000104880",80.10129,-0.1577695,0.1984605,-0.7949669,0.4266328,0.5410252,"ARHGEF18","23370","Rho/Rac guanine nucleotide exchange factor 18"
"ENSG00000169684",4.79453,-0.6548478,0.8238833,-0.7948308,0.4267119,0.5410788,"CHRNA5","1138","cholinergic receptor nicotinic alpha 5 subunit"
"ENSG00000182389",6.370676,-0.5529104,0.6957792,-0.7946636,0.4268092,0.5411555,"CACNB4","785","calcium voltage-gated channel auxiliary subunit beta 4"
"ENSG00000107249",405.0135,0.07548948,0.09505429,0.7941723,0.4270951,0.5414712,"GLIS3","169792","GLIS family zinc finger 3"
"ENSG00000149932",762.2269,0.05680003,0.07153133,0.7940581,0.4271616,0.5415088,"TMEM219","124446","transmembrane protein 219"
"ENSG00000064201",3.019094,-0.8137198,1.025766,-0.7932801,0.4276147,0.5420364,"TSPAN32","10077","tetraspanin 32"
"ENSG00000168243",5.732359,-0.5982957,0.754335,-0.7931433,0.4276943,0.5420443,"GNG4","2786","G protein subunit gamma 4"
"ENSG00000021762",691.6721,-0.06154795,0.07760957,-0.7930459,0.4277511,0.5420443,"OSBPL5","114879","oxysterol binding protein like 5"
"ENSG00000142583",0.7959969,1.658165,2.090961,0.7930159,0.4277686,0.5420443,"SLC2A5","6518","solute carrier family 2 member 5"
"ENSG00000158571",0.7959969,1.658165,2.090961,0.7930159,0.4277686,0.5420443,"PFKFB1","5207","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1"
"ENSG00000168434",284.881,-0.08629636,0.1088455,-0.7928336,0.4278748,0.5421322,"COG7","91949","component of oligomeric golgi complex 7"
"ENSG00000154099",2.432787,0.9361587,1.180909,0.7927444,0.4279268,0.5421513,"DNAAF1","123872","dynein axonemal assembly factor 1"
"ENSG00000123560",2.551387,-0.8785318,1.10832,-0.7926696,0.4279704,0.5421598,"PLP1","5354","proteolipid protein 1"
"ENSG00000102109",3.738934,0.7215255,0.9103895,0.7925459,0.4280424,0.5421994,"PCSK1N","27344","proprotein convertase subtilisin/kexin type 1 inhibitor"
"ENSG00000156968",2.709395,-0.8575759,1.082129,-0.7924892,0.4280755,0.5421994,"MPV17L","255027","MPV17 mitochondrial inner membrane protein like"
"ENSG00000280433",22.29438,0.2954963,0.3729915,0.7922333,0.4282247,0.5422696,NA,NA,NA
"ENSG00000221986",0.7553191,1.695701,2.140656,0.7921408,0.4282786,0.5422696,"MYBPHL","343263","myosin binding protein H like"
"ENSG00000146233",0.7553191,1.695701,2.140656,0.7921408,0.4282786,0.5422696,"CYP39A1","51302","cytochrome P450 family 39 subfamily A member 1"
"ENSG00000006747",0.7553191,1.695701,2.140656,0.7921408,0.4282786,0.5422696,"SCIN","85477","scinderin"
"ENSG00000198673",3.286402,0.7902992,0.9977975,0.7920437,0.4283352,0.5422946,"TAFA2","338811","TAFA chemokine like family member 2"
"ENSG00000137261",4.447958,0.6634597,0.8378143,0.7918935,0.4284228,0.5423402,"KIAA0319","9856","KIAA0319"
"ENSG00000258890",183.3697,0.1064703,0.1344567,0.7918552,0.4284451,0.5423402,"CEP95","90799","centrosomal protein 95"
"ENSG00000187118",133.9959,0.124508,0.157345,0.7913058,0.4287656,0.5426991,"CMC1","152100","C-X9-C motif containing 1"
"ENSG00000132467",816.697,0.05399875,0.06826444,0.7910232,0.4289305,0.5428611,"UTP3","57050","UTP3 small subunit processome component"
"ENSG00000181656",1.701389,1.195929,1.512273,0.7908158,0.4290515,0.5429675,"GPR88","54112","G protein-coupled receptor 88"
"ENSG00000162825",58.91994,0.2031473,0.2569906,0.7904854,0.4292443,0.5431647,"NBPF20","100288142","NBPF member 20"
"ENSG00000152700",915.4268,-0.0516176,0.06530722,-0.7903813,0.4293051,0.5431949,"SAR1B","51128","secretion associated Ras related GTPase 1B"
"ENSG00000215021",1917.193,-0.04441199,0.05629537,-0.7889102,0.4301645,0.5442039,"PHB2","11331","prohibitin 2"
"ENSG00000155906",218.7544,-0.09892285,0.1253951,-0.7888894,0.4301767,0.5442039,"RMND1","55005","required for meiotic nuclear division 1 homolog"
"ENSG00000092758",9.78228,0.4436188,0.5625028,0.7886517,0.4303156,0.5443327,"COL9A3","1299","collagen type IX alpha 3 chain"
"ENSG00000136541",1.996226,1.029259,1.305618,0.7883312,0.430503,0.5445229,"ERMN","57471","ermin"
"ENSG00000186976",14.86623,0.37136,0.4712782,0.7879847,0.4307056,0.5447323,"EFCAB6","64800","EF-hand calcium binding domain 6"
"ENSG00000272442",0.708413,-1.733277,2.200711,-0.7875988,0.4309314,0.5448771,NA,NA,NA
"ENSG00000186628",0.708413,-1.733277,2.200711,-0.7875988,0.4309314,0.5448771,"FSD2","123722","fibronectin type III and SPRY domain containing 2"
"ENSG00000198336",0.708413,-1.733277,2.200711,-0.7875988,0.4309314,0.5448771,"MYL4","4635","myosin light chain 4"
"ENSG00000163467",2.314876,-0.9499877,1.206674,-0.7872781,0.4311191,0.5450007,"TSACC","128229","TSSK6 activating cochaperone"
"ENSG00000168476",464.3704,-0.07079234,0.08992783,-0.7872128,0.4311573,0.5450007,"REEP4","80346","receptor accessory protein 4"
"ENSG00000118017",0.7126446,-1.661007,2.110247,-0.7871149,0.4312146,0.5450007,"A4GNT","51146","alpha-1,4-N-acetylglucosaminyltransferase"
"ENSG00000154556",0.7126446,-1.661007,2.110247,-0.7871149,0.4312146,0.5450007,"SORBS2","8470","sorbin and SH3 domain containing 2"
"ENSG00000261794",0.7126446,-1.661007,2.110247,-0.7871149,0.4312146,0.5450007,"GOLGA8H","728498","golgin A8 family member H"
"ENSG00000022976",85.43093,-0.1543672,0.1961467,-0.7869989,0.4312825,0.5450396,"ZNF839","55778","zinc finger protein 839"
"ENSG00000241404",5.72745,0.6187693,0.7863324,0.7869055,0.4313372,0.5450618,"EGFL8","80864","EGF like domain multiple 8"
"ENSG00000267426",0.7703318,1.657647,2.10896,0.7860019,0.4318664,0.5456836,NA,NA,NA
"ENSG00000030066",782.9668,0.05761749,0.07333628,0.7856614,0.4320659,0.5458887,"NUP160","23279","nucleoporin 160"
"ENSG00000183889",4.092999,-0.6915074,0.8802761,-0.7855575,0.4321268,0.5459187,NA,NA,NA
"ENSG00000215440",44.90759,-0.2119211,0.2698771,-0.7852505,0.4323067,0.546099,"NPEPL1","79716","aminopeptidase like 1"
"ENSG00000100867",1.535858,1.185416,1.510205,0.7849372,0.4324904,0.5462841,"DHRS2","10202","dehydrogenase/reductase 2"
"ENSG00000145388",273.9119,0.08657932,0.110314,0.7848445,0.4325448,0.5463058,"METTL14","57721","methyltransferase 14, N6-adenosine-methyltransferase subunit"
"ENSG00000225830",132.8523,0.1265889,0.1613553,0.7845352,0.4327261,0.5464879,"ERCC6","2074","ERCC excision repair 6, chromatin remodeling factor"
"ENSG00000109618",84.46484,0.1601789,0.2042023,0.7844129,0.4327979,0.5465315,"SEPSECS","51091","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase"
"ENSG00000054938",34.02983,0.2379276,0.3033946,0.7842184,0.432912,0.5466286,"CHRDL2","25884","chordin like 2"
"ENSG00000243749",4.149831,0.706733,0.9013016,0.7841249,0.4329668,0.5466508,"TMEM35B","100506144","transmembrane protein 35B"
"ENSG00000163032",6.619572,-0.5612952,0.7162002,-0.7837126,0.4332087,0.5469093,"VSNL1","7447","visinin like 1"
"ENSG00000169248",0.7383098,-1.704846,2.176926,-0.7831441,0.4335425,0.5472836,"CXCL11","6373","C-X-C motif chemokine ligand 11"
"ENSG00000162676",4.033239,-0.6888035,0.8800833,-0.7826572,0.4338285,0.5475975,"GFI1","2672","growth factor independent 1 transcriptional repressor"
"ENSG00000162843",0.6934004,-1.661183,2.123859,-0.7821533,0.4341245,0.547877,"WDR64","128025","WD repeat domain 64"
"ENSG00000205364",0.6934004,-1.661183,2.123859,-0.7821533,0.4341245,0.547877,"MT1M","4499","metallothionein 1M"
"ENSG00000174529",20.69463,-0.3048105,0.3898701,-0.7818259,0.4343169,0.5480728,"TMEM81","388730","transmembrane protein 81"
"ENSG00000198093",84.55926,0.1556282,0.199197,0.781278,0.434639,0.5484321,"ZNF649","65251","zinc finger protein 649"
"ENSG00000143443",34.41132,0.2371266,0.3035639,0.7811424,0.4347187,0.5484856,"C1orf56","54964","chromosome 1 open reading frame 56"
"ENSG00000196704",781.0805,-0.05506097,0.0705152,-0.7808384,0.4348976,0.5486641,"AMZ2","51321","archaelysin family metallopeptidase 2"
"ENSG00000118971",726.7453,0.06856669,0.08795673,0.7795503,0.4356556,0.5495733,"CCND2","894","cyclin D2"
"ENSG00000116157",35.17507,-0.2415782,0.3100176,-0.7792402,0.4358382,0.5497564,"GPX7","2882","glutathione peroxidase 7"
"ENSG00000204149",70.77396,0.1796967,0.230791,0.7786122,0.4362082,0.5501759,"AGAP6","414189","ArfGAP with GTPase domain, ankyrin repeat and PH domain 6"
"ENSG00000180574",12.5395,-0.3990956,0.5126242,-0.7785344,0.4362541,0.5501865,"EIF2S3B","255308","eukaryotic translation initiation factor 2 subunit gamma B"
"ENSG00000142961",150.4949,-0.1223076,0.1571986,-0.7780452,0.4365424,0.5505028,"MOB3C","148932","MOB kinase activator 3C"
"ENSG00000149798",408.3542,-0.07236398,0.09303857,-0.7777847,0.4366959,0.5506492,"CDC42EP2","10435","CDC42 effector protein 2"
"ENSG00000122986",5.511819,-0.6387776,0.8214802,-0.7775935,0.4368087,0.5507442,"HVCN1","84329","hydrogen voltage gated channel 1"
"ENSG00000131831",10.47471,0.8506834,1.094209,0.7774417,0.4368982,0.5507781,"RAI2","10742","retinoic acid induced 2"
"ENSG00000105726",1409.972,-0.04956657,0.06375772,-0.7774206,0.4369106,0.5507781,"ATP13A1","57130","ATPase 13A1"
"ENSG00000172554",2.518212,0.8989646,1.156701,0.7771798,0.4370527,0.5509099,"SNTG2","54221","syntrophin gamma 2"
"ENSG00000165646",2.982777,-0.8258774,1.062944,-0.7769716,0.4371755,0.5510174,"SLC18A2","6571","solute carrier family 18 member A2"
"ENSG00000243708",1.478812,-1.127846,1.451951,-0.7767796,0.4372888,0.5510772,"PLA2G4B","100137049","phospholipase A2 group IVB"
"ENSG00000166133",122.593,-0.1269228,0.1633994,-0.7767642,0.4372979,0.5510772,"RPUSD2","27079","RNA pseudouridine synthase domain containing 2"
"ENSG00000058335",5.587141,0.583125,0.7507907,0.7766812,0.4373469,0.5510916,"RASGRF1","5923","Ras protein specific guanine nucleotide releasing factor 1"
"ENSG00000271092",4.672235,-0.6362288,0.8192575,-0.776592,0.4373995,0.5511106,"TLCD4-RWDD3","100527978","TLCD4-RWDD3 readthrough"
"ENSG00000070031",0.6710267,-1.661393,2.14047,-0.7761815,0.4376418,0.5513214,"SCT","6343","secretin"
"ENSG00000261732",0.6710267,-1.661393,2.14047,-0.7761815,0.4376418,0.5513214,NA,NA,NA
"ENSG00000174469",0.7329454,1.656872,2.136987,0.7753305,0.4381444,0.5518598,"CNTNAP2","26047","contactin associated protein 2"
"ENSG00000259066",0.7329454,1.656872,2.136987,0.7753305,0.4381444,0.5518598,NA,NA,NA
"ENSG00000213593",1060.425,-0.04917532,0.06354377,-0.7738811,0.4390011,0.552849,"TMX2","51075","thioredoxin related transmembrane protein 2"
"ENSG00000177150",243.9454,0.09492106,0.1226569,0.7738745,0.439005,0.552849,"FAM210A","125228","family with sequence similarity 210 member A"
"ENSG00000196436",21.08237,0.2975295,0.3846102,0.7735872,0.439175,0.5530156,"NPIPB15","440348","nuclear pore complex interacting protein family member B15"
"ENSG00000186352",19.09681,0.3132442,0.4049607,0.7735176,0.4392161,0.5530201,"ANKRD37","353322","ankyrin repeat domain 37"
"ENSG00000132718",1474.226,0.05003843,0.0647429,0.7728791,0.439594,0.5534483,"SYT11","23208","synaptotagmin 11"
"ENSG00000084444",204.4149,0.09895614,0.1281423,0.7722366,0.4399743,0.5538481,"FAM234B","57613","family with sequence similarity 234 member B"
"ENSG00000088970",135.5867,-0.1228074,0.1590326,-0.7722154,0.4399869,0.5538481,"KIZ","55857","kizuna centrosomal protein"
"ENSG00000100197",2.263297,1.00044,1.295665,0.7721438,0.4400293,0.553854,"CYP2D6","1565","cytochrome P450 family 2 subfamily D member 6"
"ENSG00000147394",38.28571,-0.2193931,0.2842078,-0.7719461,0.4401463,0.5539539,"ZNF185","7739","zinc finger protein 185 with LIM domain"
"ENSG00000213714",1.135019,-1.357597,1.75997,-0.771375,0.4404847,0.5543322,"FAM209B","388799","family with sequence similarity 209 member B"
"ENSG00000123901",1.590581,-1.192694,1.546591,-0.7711758,0.4406027,0.5544333,"GPR83","10888","G protein-coupled receptor 83"
"ENSG00000160214",465.1112,-0.07291709,0.09459539,-0.7708314,0.4408069,0.5546427,"RRP1","8568","ribosomal RNA processing 1"
"ENSG00000117592",10621.71,-0.04321048,0.05609295,-0.7703372,0.4410999,0.5549638,"PRDX6","9588","peroxiredoxin 6"
"ENSG00000169026",7.002868,0.5127028,0.6659207,0.7699156,0.4413499,0.5552308,"SLC49A3","84179","solute carrier family 49 member 3"
"ENSG00000091536",1.888787,-1.02592,1.333398,-0.7694027,0.4416543,0.5555661,"MYO15A","51168","myosin XVA"
"ENSG00000112624",225.9069,0.09417382,0.1224157,0.7692955,0.4417179,0.5555986,"BICRAL","23506","BICRA like chromatin remodeling complex associated protein"
"ENSG00000157343",2.308455,-0.9185479,1.195293,-0.7684707,0.4422076,0.5561669,"ARMC12","221481","armadillo repeat containing 12"
"ENSG00000275464",96.4638,-0.1482137,0.1931326,-0.7674192,0.4428323,0.556905,"LOC102724159","102724159","periodic tryptophan protein 2 homolog"
"ENSG00000131738",1.448915,-1.201495,1.566402,-0.7670409,0.4430572,0.5571401,"KRT33B","3884","keratin 33B"
"ENSG00000107798",810.2917,0.05322496,0.0693958,0.7669766,0.4430954,0.5571404,"LIPA","3988","lipase A, lysosomal acid type"
"ENSG00000053501",160.4803,-0.1143992,0.149172,-0.7668944,0.4431443,0.5571542,"USE1","55850","unconventional SNARE in the ER 1"
"ENSG00000164404",1.848271,-1.002787,1.307974,-0.7666714,0.4432769,0.5572683,"GDF9","2661","growth differentiation factor 9"
"ENSG00000163900",289.1691,0.08348,0.1088961,0.7666023,0.443318,0.5572683,"TMEM41A","90407","transmembrane protein 41A"
"ENSG00000171720",697.8549,-0.05803511,0.07571471,-0.7664971,0.4433806,0.5572683,"HDAC3","8841","histone deacetylase 3"
"ENSG00000080200",484.4753,-0.06834852,0.08917281,-0.7664726,0.4433952,0.5572683,"CRYBG3","131544","crystallin beta-gamma domain containing 3"
"ENSG00000135124",123.0211,-0.1258199,0.1641651,-0.7664228,0.4434247,0.5572683,"P2RX4","5025","purinergic receptor P2X 4"
"ENSG00000164483",18.88729,-0.308986,0.4032093,-0.7663167,0.4434879,0.5573,"SAMD3","154075","sterile alpha motif domain containing 3"
"ENSG00000151715",1.056014,-1.396621,1.822712,-0.7662324,0.443538,0.5573014,"TMEM45B","120224","transmembrane protein 45B"
"ENSG00000255690",2.081651,0.9843087,1.284684,0.7661873,0.4435649,0.5573014,"TRIL","9865","TLR4 interactor with leucine rich repeats"
"ENSG00000260456",11.27036,0.4164598,0.5438195,0.7658052,0.4437922,0.5575393,"C16orf95","100506581","chromosome 16 open reading frame 95"
"ENSG00000176029",1.723135,1.106604,1.445631,0.7654817,0.4439847,0.5577335,"C11orf16","56673","chromosome 11 open reading frame 16"
"ENSG00000164078",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"MST1R","4486","macrophage stimulating 1 receptor"
"ENSG00000184486",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"POU3F2","5454","POU class 3 homeobox 2"
"ENSG00000106278",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"PTPRZ1","5803","protein tyrosine phosphatase receptor type Z1"
"ENSG00000198759",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"EGFL6","25975","EGF like domain multiple 6"
"ENSG00000165168",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"CYBB","1536","cytochrome b-245 beta chain"
"ENSG00000168484",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"SFTPC","6440","surfactant protein C"
"ENSG00000260691",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"ANKRD20A1","84210","ankyrin repeat domain 20 family member A1"
"ENSG00000111339",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"ART4","420","ADP-ribosyltransferase 4 (inactive) (Dombrock blood group)"
"ENSG00000175664",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"TEX26","122046","testis expressed 26"
"ENSG00000259332",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"ST20-MTHFS","100528021","ST20-MTHFS readthrough"
"ENSG00000012817",0.3902846,-2.140091,2.797421,-0.7650227,0.444258,NA,"KDM5D","8284","lysine demethylase 5D"
"ENSG00000197296",317.2031,0.0785348,0.1026639,0.7649697,0.4442896,0.5580688,"FITM2","128486","fat storage inducing transmembrane protein 2"
"ENSG00000118507",35.665,0.2320003,0.3035349,0.7643284,0.4446716,0.55846,"AKAP7","9465","A-kinase anchoring protein 7"
"ENSG00000117016",7.635812,-0.4882915,0.6388839,-0.7642883,0.4446954,0.55846,"RIMS3","9783","regulating synaptic membrane exocytosis 3"
"ENSG00000121931",203.0256,-0.09608812,0.1257323,-0.764228,0.4447314,0.55846,"LRIF1","55791","ligand dependent nuclear receptor interacting factor 1"
"ENSG00000214300",61.38382,-0.1823234,0.2385833,-0.7641916,0.4447531,0.55846,"SPDYE3","441272","speedy/RINGO cell cycle regulator family member E3"
"ENSG00000101400",178.1629,-0.1053731,0.1379407,-0.763902,0.4449256,0.5586288,"SNTA1","6640","syntrophin alpha 1"
"ENSG00000122692",1178.16,0.04654353,0.06093445,0.7638294,0.4449689,0.5586355,"SMU1","55234","SMU1 DNA replication regulator and spliceosomal factor"
"ENSG00000078814",9.209506,-0.4601164,0.6024443,-0.7637492,0.4450167,0.5586477,"MYH7B","57644","myosin heavy chain 7B"
"ENSG00000253767",19.017,0.3230104,0.4233823,0.7629285,0.4455061,0.5592142,"PCDHGA8","9708","protocadherin gamma subfamily A, 8"
"ENSG00000163623",7.974305,-0.4911814,0.643897,-0.762826,0.4455672,0.5592431,"NKX6-1","4825","NK6 homeobox 1"
"ENSG00000026559",608.3647,-0.0617896,0.0810264,-0.7625861,0.4457103,0.559375,"KCNG1","3755","potassium voltage-gated channel modifier subfamily G member 1"
"ENSG00000115539",304.2133,-0.08070686,0.1058566,-0.7624167,0.4458113,0.5594456,"PDCL3","79031","phosducin like 3"
"ENSG00000268279",4.919897,0.6093869,0.7993384,0.7623642,0.4458427,0.5594456,NA,NA,NA
"ENSG00000166321",19.53855,-0.3194373,0.4190706,-0.7622516,0.4459098,0.559482,"NUDT13","25961","nudix hydrolase 13"
"ENSG00000162994",39.2694,0.2141621,0.2810673,0.7619602,0.4460838,0.5596525,"CLHC1","130162","clathrin heavy chain linker domain containing 1"
"ENSG00000155438",472.3448,-0.06828429,0.08963409,-0.7618116,0.4461724,0.5597159,"NIFK","84365","nucleolar protein interacting with the FHA domain of MKI67"
"ENSG00000160013",62.26366,0.1787769,0.2346949,0.7617415,0.4462143,0.5597206,"PTGIR","5739","prostaglandin I2 receptor"
"ENSG00000176842",0.7736232,1.618226,2.124609,0.7616582,0.446264,0.5597352,"IRX5","10265","iroquois homeobox 5"
"ENSG00000197046",42.88209,0.2231107,0.2929588,0.7615771,0.4463125,0.5597482,"SIGLEC15","284266","sialic acid binding Ig like lectin 15"
"ENSG00000072364",3788.422,-0.0429258,0.0563856,-0.7612901,0.4464838,0.5599152,"AFF4","27125","AF4/FMR2 family member 4"
"ENSG00000183891",25.22161,0.2647275,0.3478229,0.7610986,0.4465982,0.5600109,"TTC32","130502","tetratricopeptide repeat domain 32"
"ENSG00000111364",200.3609,-0.09696415,0.1274591,-0.7607472,0.4468081,0.5602262,"DDX55","57696","DEAD-box helicase 55"
"ENSG00000099625",191.9038,0.1055114,0.1387475,0.7604565,0.4469817,0.5603962,"CBARP","255057","CACN subunit beta associated regulatory protein"
"ENSG00000082515",245.6998,-0.09045675,0.1190201,-0.7600123,0.4472473,0.5606812,"MRPL22","29093","mitochondrial ribosomal protein L22"
"ENSG00000196912",21.58234,0.2945978,0.3876744,0.7599102,0.4473083,0.5607098,"ANKRD36B","57730","ankyrin repeat domain 36B"
"ENSG00000158062",109.6365,0.129997,0.1711408,0.7595908,0.4474992,0.5609013,"UBXN11","91544","UBX domain protein 11"
"ENSG00000100399",6.336564,0.5595577,0.7368268,0.7594155,0.4476041,0.5609849,"CHADL","150356","chondroadherin like"
"ENSG00000204969",1.164519,1.349028,1.778131,0.7586773,0.4480456,0.5614424,"PCDHA2","56146","protocadherin alpha 2"
"ENSG00000133116",1.164519,1.349028,1.778131,0.7586773,0.4480456,0.5614424,"KL","9365","klotho"
"ENSG00000115267",29.41659,-0.2531574,0.3338031,-0.7584032,0.4482096,0.5616001,"IFIH1","64135","interferon induced with helicase C domain 1"
"ENSG00000105135",739.9415,0.05466681,0.0720926,0.758286,0.4482798,0.5616401,"ILVBL","10994","ilvB acetolactate synthase like"
"ENSG00000180096",17.46259,0.3205096,0.4228493,0.757976,0.4484653,0.5618246,"SEPTIN1","1731","septin 1"
"ENSG00000148291",103.2516,-0.134944,0.1785405,-0.7558171,0.4497588,0.5633893,"SURF2","6835","surfeit 2"
"ENSG00000278899",1.803361,-1.006013,1.331122,-0.7557635,0.449791,0.5633893,"LOC645967","645967","uncharacterized LOC645967"
"ENSG00000135597",465.3512,-0.06781915,0.08975487,-0.7556041,0.4498866,0.563461,"REPS1","85021","RALBP1 associated Eps domain containing 1"
"ENSG00000145287",0.4159498,-2.215509,2.932302,-0.7555528,0.4499174,NA,"PLAC8","51316","placenta associated 8"
"ENSG00000183150",0.4159498,-2.215509,2.932302,-0.7555528,0.4499174,NA,"GPR19","2842","G protein-coupled receptor 19"
"ENSG00000269526",0.4159498,-2.215509,2.932302,-0.7555528,0.4499174,NA,"ERVV-1","147664","endogenous retrovirus group V member 1, envelope"
"ENSG00000214491",0.4159498,-2.215509,2.932302,-0.7555528,0.4499174,NA,"SEC14L6","730005","SEC14 like lipid binding 6"
"ENSG00000183067",0.4159498,-2.215509,2.932302,-0.7555528,0.4499174,NA,"IGSF5","150084","immunoglobulin superfamily member 5"
"ENSG00000142279",477.3175,0.06946004,0.0919574,0.7553502,0.4500389,0.5636037,"WTIP","126374","WT1 interacting protein"
